frame,id,class_name,confidence,x1,y1,x2,y2
143,-1,player,0.9091604351997375,1207,265,1262,348
143,-1,player,0.9076059460639954,195,123,227,187
143,-1,player,0.8937809467315674,978,237,1015,308
143,-1,player,0.8854562640190125,727,171,760,235
143,-1,player,0.879255473613739,518,283,553,365
143,-1,player,0.8677670955657959,1243,495,1280,604
143,-1,player,0.8465582132339478,604,309,655,396
143,-1,player,0.8330625295639038,1098,218,1151,299
143,-1,player,0.826593816280365,639,297,661,343
144,-1,referee,0.9243748784065247,200,250,247,333
144,-1,player,0.9238399267196655,412,357,462,458
144,-1,player,0.9213504791259766,810,336,875,432
144,-1,player,0.9163062572479248,1202,266,1253,344
144,-1,player,0.9112492799758911,596,309,652,397
144,-1,player,0.9002817869186401,510,281,551,361
144,-1,player,0.8980439901351929,386,243,431,318
144,-1,player,0.8979669809341431,188,125,214,188
144,-1,player,0.8970763683319092,1094,222,1154,300
144,-1,player,0.8944734334945679,967,237,999,310
144,-1,player,0.8909242749214172,727,172,757,235
144,-1,player,0.8568975329399109,636,297,661,343
144,-1,player,0.8478618860244751,1252,496,1280,605
144,-1,player,0.8255600929260254,201,250,247,332
145,-1,player,0.9348015189170837,805,336,874,431
145,-1,player,0.933589518070221,402,357,455,463
145,-1,player,0.9183912873268127,589,310,644,398
145,-1,referee,0.9003444910049438,190,249,241,333
145,-1,player,0.8981338739395142,183,126,206,187
145,-1,player,0.8981060981750488,1199,267,1245,345
145,-1,player,0.8970739245414734,720,172,751,235
145,-1,player,0.8899341225624084,1095,223,1151,304
145,-1,player,0.8882541060447693,633,298,659,339
145,-1,player,0.8864408731460571,1245,493,1280,605
145,-1,player,0.8852794766426086,955,238,988,310
145,-1,player,0.8615342378616333,396,244,424,318
145,-1,player,0.8547455668449402,506,280,545,357
145,-1,ball,0.8260363936424255,789,312,801,324
146,-1,player,0.9311999082565308,1190,265,1239,347
146,-1,player,0.9248687624931335,399,358,451,463
146,-1,player,0.9119720458984375,711,172,746,234
146,-1,player,0.9096576571464539,939,237,977,311
146,-1,player,0.9045619368553162,1237,491,1280,605
146,-1,player,0.9027676582336426,805,336,875,432
146,-1,player,0.9021017551422119,584,312,638,399
146,-1,player,0.9020654559135437,176,129,198,187
146,-1,player,0.8981396555900574,1098,223,1140,304
146,-1,referee,0.8932507634162903,182,249,235,332
146,-1,player,0.8803868889808655,506,280,540,357
146,-1,player,0.871032178401947,392,244,421,316
146,-1,ball,0.853188157081604,789,313,800,324
146,-1,player,0.833247721195221,628,298,659,359
147,-1,player,0.926202118396759,392,359,445,466
147,-1,player,0.9187793731689453,1182,264,1235,346
147,-1,player,0.9145216345787048,705,172,743,237
147,-1,player,0.9144107699394226,923,236,966,311
147,-1,player,0.9083962440490723,582,312,628,399
147,-1,player,0.9079189300537109,810,337,871,438
147,-1,player,0.9075906276702881,1234,492,1280,602
147,-1,player,0.8984123468399048,383,243,419,320
147,-1,player,0.8884513974189758,166,130,192,189
147,-1,player,0.8721265196800232,502,279,535,356
147,-1,player,0.8687422275543213,620,295,660,365
147,-1,ball,0.8522399663925171,788,309,801,322
147,-1,player,0.8419308066368103,1105,224,1134,304
147,-1,referee,0.833259105682373,176,249,228,333
148,-1,player,0.9284487962722778,387,361,439,467
148,-1,referee,0.9184362292289734,173,251,218,333
148,-1,player,0.9146026372909546,375,242,415,320
148,-1,player,0.9116640090942383,1180,265,1232,346
148,-1,player,0.9091286063194275,701,172,744,239
148,-1,player,0.9079546928405762,818,338,875,437
148,-1,player,0.9064040184020996,497,276,531,358
148,-1,player,0.9033033847808838,911,236,955,311
148,-1,player,0.902572751045227,1236,494,1280,597
148,-1,player,0.9020702838897705,155,131,187,190
148,-1,player,0.8830639719963074,1102,224,1134,305
148,-1,player,0.8743249177932739,583,312,622,397
148,-1,player,0.8628427982330322,1086,221,1109,295
148,-1,player,0.847659170627594,619,292,662,370
149,-1,player,0.9229170680046082,383,364,434,468
149,-1,player,0.9193484783172607,145,132,183,190
149,-1,player,0.9141954183578491,697,173,740,239
149,-1,player,0.9119707345962524,370,242,413,319
149,-1,referee,0.9093695878982544,174,252,214,334
149,-1,player,0.9087762236595154,901,236,942,310
149,-1,player,0.9083724617958069,583,310,617,398
149,-1,player,0.9035654664039612,834,340,874,437
149,-1,player,0.900579571723938,494,272,527,352
149,-1,player,0.8942466974258423,617,293,669,374
149,-1,player,0.8831652998924255,1098,223,1133,306
149,-1,player,0.876751720905304,1081,220,1110,296
149,-1,player,0.861381471157074,1243,500,1280,594
149,-1,player,0.8553550243377686,1181,266,1225,346
150,-1,player,0.9332938194274902,826,340,880,438
150,-1,player,0.9236010313034058,373,369,430,470
150,-1,player,0.9203242063522339,576,310,613,401
150,-1,player,0.9193082451820374,363,243,414,319
150,-1,player,0.9137127995491028,489,272,523,348
150,-1,player,0.9118518233299255,137,132,179,191
150,-1,player,0.9059251546859741,1096,224,1135,306
150,-1,player,0.9025742411613464,697,175,733,241
150,-1,player,0.8985609412193298,628,292,669,376
150,-1,referee,0.8931686878204346,178,254,212,336
150,-1,player,0.8856927156448364,1181,267,1229,346
150,-1,player,0.8851525783538818,888,237,926,309
150,-1,player,0.8342697024345398,1074,219,1106,296
151,-1,player,0.9372119307518005,821,338,884,438
151,-1,player,0.9308975338935852,363,371,424,470
151,-1,player,0.9225719571113586,359,244,415,319
151,-1,player,0.9099871516227722,487,270,520,345
151,-1,player,0.906943678855896,571,310,607,401
151,-1,player,0.8990122675895691,1178,266,1227,346
151,-1,player,0.8942466974258423,701,176,729,243
151,-1,player,0.8852546215057373,132,133,171,191
151,-1,player,0.8784112930297852,874,237,908,309
151,-1,player,0.875698447227478,634,293,665,379
151,-1,player,0.8715065717697144,1095,226,1136,306
151,-1,referee,0.8642019629478455,171,254,207,337
151,-1,player,0.8628042936325073,1063,218,1108,297
152,-1,player,0.9463491439819336,820,337,886,432
152,-1,player,0.9231235384941101,1176,265,1226,347
152,-1,player,0.9221100211143494,353,371,416,471
152,-1,player,0.9218997955322266,567,310,604,401
152,-1,referee,0.9106679558753967,162,253,206,337
152,-1,player,0.9068291783332825,1096,228,1135,309
152,-1,player,0.9035056233406067,357,245,408,320
152,-1,player,0.9015106558799744,485,269,517,345
152,-1,player,0.8911616802215576,128,135,167,192
152,-1,player,0.8891171813011169,703,177,728,242
152,-1,player,0.8878865242004395,1056,217,1106,297
152,-1,player,0.8769693374633789,859,237,893,311
152,-1,player,0.8766241669654846,622,293,667,379
152,-1,player,0.8497400283813477,1255,522,1280,599
152,-1,ball,0.8313978314399719,788,301,800,311
153,-1,player,0.9374098777770996,348,371,406,471
153,-1,player,0.9343363046646118,824,337,888,433
153,-1,player,0.9214000105857849,1174,265,1226,345
153,-1,player,0.9135888814926147,695,177,728,243
153,-1,player,0.9095597863197327,1053,217,1108,299
153,-1,player,0.9053522348403931,565,311,601,401
153,-1,player,0.9012398719787598,126,135,165,193
153,-1,player,0.8937464952468872,484,269,514,347
153,-1,referee,0.8907191753387451,154,253,202,337
153,-1,player,0.8852484226226807,1248,522,1280,600
153,-1,player,0.8829643130302429,632,292,668,381
153,-1,player,0.8702993988990784,847,238,884,310
153,-1,player,0.8655439019203186,361,246,401,321
153,-1,player,0.8556880950927734,1097,230,1131,313
154,-1,player,0.9361491799354553,828,337,888,435
154,-1,player,0.9327255487442017,343,371,403,471
154,-1,player,0.9238656759262085,1175,266,1228,346
154,-1,player,0.9213855266571045,561,313,597,400
154,-1,player,0.9122279286384583,690,177,727,242
154,-1,player,0.8960135579109192,125,135,158,194
154,-1,player,0.8906430602073669,483,267,510,347
154,-1,player,0.8893992900848389,834,239,879,313
154,-1,player,0.8845949769020081,1052,217,1100,299
154,-1,player,0.8824162483215332,626,291,673,381
154,-1,player,0.8757447004318237,364,246,402,322
154,-1,player,0.8681222200393677,1099,231,1126,312
154,-1,player,0.8346672058105469,1251,521,1280,595
154,-1,referee,0.8168805241584778,148,251,198,337
155,-1,player,0.9313167929649353,340,371,401,471
155,-1,player,0.927997350692749,1176,268,1231,347
155,-1,player,0.9181698560714722,684,177,727,243
155,-1,player,0.9105241298675537,561,315,593,401
155,-1,player,0.9088922142982483,822,240,874,313
155,-1,player,0.9020422697067261,839,338,889,435
155,-1,player,0.89452064037323,1052,215,1093,299
155,-1,player,0.8934460878372192,1098,231,1127,313
155,-1,player,0.8924962282180786,117,135,153,194
155,-1,player,0.8882853388786316,367,244,401,321
155,-1,player,0.885739266872406,621,291,676,379
155,-1,player,0.8778528571128845,479,264,507,348
155,-1,referee,0.8750033378601074,145,251,195,335
156,-1,player,0.9317257404327393,618,289,683,373
156,-1,player,0.9310170412063599,1176,269,1231,346
156,-1,referee,0.9135711193084717,145,252,190,336
156,-1,player,0.9121250510215759,340,373,400,471
156,-1,player,0.9094874262809753,1051,213,1090,298
156,-1,player,0.907625138759613,554,315,590,401
156,-1,player,0.9057841897010803,109,135,148,195
156,-1,player,0.900394856929779,854,338,892,437
156,-1,player,0.8999292850494385,471,261,505,347
156,-1,player,0.8992034792900085,681,177,730,245
156,-1,player,0.8913362622261047,360,243,398,321
156,-1,player,0.8908250331878662,1093,231,1128,314
156,-1,player,0.8846728801727295,804,239,864,313
157,-1,player,0.9277682900428772,341,373,395,472
157,-1,player,0.9272304177284241,545,315,588,400
157,-1,player,0.9225429892539978,1046,212,1085,299
157,-1,referee,0.921950101852417,148,254,185,336
157,-1,player,0.9210927486419678,1177,270,1230,346
157,-1,player,0.9208032488822937,847,337,901,436
157,-1,player,0.9140104651451111,1086,230,1129,314
157,-1,player,0.9106689691543579,464,260,503,340
157,-1,player,0.9095094799995422,102,135,144,196
157,-1,player,0.9091733694076538,621,291,689,374
157,-1,player,0.8997429609298706,680,178,727,247
157,-1,player,0.8989184498786926,803,237,849,313
157,-1,player,0.8954252600669861,356,242,395,320
158,-1,player,0.9366193413734436,342,371,390,473
158,-1,player,0.9290489554405212,842,336,908,434
158,-1,player,0.9275733828544617,1174,269,1230,346
158,-1,player,0.927337110042572,537,314,586,399
158,-1,player,0.9253348112106323,349,242,394,319
158,-1,player,0.9246777296066284,456,258,500,335
158,-1,player,0.9091358184814453,1080,230,1132,314
158,-1,player,0.9018192291259766,1039,212,1079,297
158,-1,referee,0.9010410308837891,152,255,183,338
158,-1,player,0.9010114073753357,95,136,139,197
158,-1,player,0.8759822845458984,784,236,833,313
158,-1,player,0.8662270903587341,648,289,686,374
158,-1,player,0.8593188524246216,681,180,720,246
159,-1,player,0.9328141212463379,839,336,911,430
159,-1,player,0.932196319103241,1162,269,1226,347
159,-1,player,0.9306631684303284,530,314,583,399
159,-1,player,0.9280651211738586,1078,230,1132,315
159,-1,player,0.9249830842018127,335,370,386,474
159,-1,player,0.9155347347259521,342,242,393,319
159,-1,player,0.9085931181907654,453,258,497,333
159,-1,player,0.9079322814941406,1035,212,1074,297
159,-1,referee,0.9044155478477478,144,255,181,338
159,-1,player,0.902828574180603,91,138,132,197
159,-1,player,0.9015622138977051,776,233,818,311
159,-1,player,0.8542916178703308,654,290,686,364
159,-1,player,0.8398758769035339,692,181,719,246
160,-1,player,0.9396946430206299,1157,268,1222,349
160,-1,player,0.9264323711395264,1077,231,1128,316
160,-1,player,0.9258009195327759,527,314,578,398
160,-1,player,0.9215371608734131,326,369,384,473
160,-1,referee,0.9146516919136047,132,253,179,337
160,-1,player,0.9145236611366272,339,243,391,319
160,-1,player,0.9124794602394104,1030,212,1069,296
160,-1,player,0.9090093970298767,650,289,687,376
160,-1,player,0.9076005816459656,452,258,495,335
160,-1,player,0.9055038094520569,765,233,805,308
160,-1,player,0.894010603427887,88,139,124,197
160,-1,player,0.8738376498222351,841,334,915,425
160,-1,player,0.8575802445411682,688,180,719,245
161,-1,player,0.9347583055496216,320,369,378,473
161,-1,player,0.9291831851005554,1077,231,1120,317
161,-1,player,0.9262374043464661,526,314,576,397
161,-1,player,0.9259203672409058,753,233,793,310
161,-1,player,0.9252012372016907,644,287,689,377
161,-1,player,0.9148115515708923,1153,268,1216,349
161,-1,player,0.9119951725006104,1025,213,1066,298
161,-1,referee,0.9110047221183777,125,252,178,337
161,-1,player,0.9014027118682861,87,139,117,197
161,-1,player,0.8995278477668762,338,245,385,320
161,-1,player,0.8945377469062805,453,258,493,335
161,-1,player,0.8900007605552673,855,335,919,435
161,-1,player,0.8877348899841309,681,179,715,244
162,-1,player,0.9332169890403748,315,370,372,468
162,-1,player,0.9296784996986389,742,234,783,312
162,-1,player,0.9243818521499634,526,314,572,397
162,-1,player,0.921925961971283,640,283,692,376
162,-1,player,0.9212073683738708,1154,269,1211,348
162,-1,player,0.9137011766433716,855,337,914,433
162,-1,player,0.907608151435852,1019,214,1065,297
162,-1,player,0.899339497089386,1081,231,1117,316
162,-1,player,0.8986132144927979,675,178,711,245
162,-1,player,0.8982552289962769,450,256,489,335
162,-1,player,0.894848108291626,86,139,112,195
162,-1,referee,0.8856356739997864,119,251,178,334
162,-1,player,0.8826658129692078,340,246,380,321
163,-1,referee,0.9269471764564514,113,251,170,334
163,-1,player,0.9258674383163452,1014,216,1065,297
163,-1,player,0.9217411875724792,312,372,366,469
163,-1,player,0.9204877018928528,637,282,691,368
163,-1,player,0.9134623408317566,529,312,569,397
163,-1,player,0.9117557406425476,730,237,776,312
163,-1,player,0.9112554788589478,1159,269,1209,348
163,-1,player,0.9063378572463989,866,336,921,432
163,-1,player,0.9055721163749695,668,177,709,243
163,-1,player,0.9037523865699768,443,253,483,334
163,-1,player,0.9021524786949158,1082,230,1114,316
163,-1,player,0.8899788856506348,343,246,379,320
163,-1,player,0.8551329374313354,76,137,106,197
164,-1,player,0.9340787529945374,311,373,359,469
164,-1,player,0.9340175986289978,1009,218,1064,297
164,-1,player,0.9307098388671875,635,281,699,366
164,-1,player,0.9206424951553345,718,240,766,313
164,-1,player,0.9183738827705383,521,309,564,398
164,-1,referee,0.9144476652145386,113,251,162,334
164,-1,player,0.9141532778739929,437,251,476,329
164,-1,player,0.9122800230979919,1165,268,1206,348
164,-1,player,0.9094749689102173,664,176,711,244
164,-1,player,0.9064973592758179,873,335,919,433
164,-1,player,0.9055652618408203,64,138,101,199
164,-1,player,0.9008135199546814,1075,229,1111,316
164,-1,player,0.8994048833847046,338,245,375,321
165,-1,player,0.9308428764343262,515,307,560,395
165,-1,player,0.9231795072555542,1066,228,1108,315
165,-1,player,0.919640064239502,706,242,755,313
165,-1,player,0.9185497760772705,638,280,700,368
165,-1,referee,0.9169963002204895,115,252,159,334
165,-1,player,0.9163298010826111,432,249,471,325
165,-1,player,0.9152780175209045,1003,218,1059,297
165,-1,player,0.9128599762916565,1163,268,1203,349
165,-1,player,0.9105758666992188,56,137,97,198
165,-1,player,0.9071720242500305,330,244,372,322
165,-1,player,0.8980106115341187,314,375,353,469
165,-1,player,0.8876501321792603,665,177,706,245
165,-1,player,0.8461206555366516,867,332,923,433
166,-1,player,0.9308618903160095,992,218,1052,298
166,-1,player,0.9278273582458496,1060,228,1106,315
166,-1,player,0.924462616443634,864,329,927,427
166,-1,player,0.9231812953948975,507,304,556,393
166,-1,player,0.9194719195365906,302,374,350,469
166,-1,player,0.9165917038917542,323,243,368,319
166,-1,player,0.9131321310997009,1156,269,1200,351
166,-1,player,0.8984512090682983,428,248,466,322
166,-1,player,0.8967663645744324,47,137,91,199
166,-1,referee,0.8946548104286194,118,252,154,334
166,-1,player,0.8912485837936401,661,281,696,368
166,-1,player,0.8896944522857666,697,242,746,313
166,-1,player,0.8584161996841431,669,178,697,245
167,-1,player,0.9300374984741211,982,218,1042,298
167,-1,player,0.9279207587242126,861,328,933,424
167,-1,player,0.9261050820350647,1057,228,1103,315
167,-1,player,0.9256274700164795,1151,270,1197,351
167,-1,player,0.9226008653640747,502,303,551,391
167,-1,player,0.9184239506721497,315,243,367,320
167,-1,player,0.9063229560852051,293,372,348,468
167,-1,player,0.9038110375404358,427,248,463,323
167,-1,player,0.8964356184005737,690,242,728,310
167,-1,player,0.8878195285797119,651,280,694,368
167,-1,player,0.8841490149497986,43,138,85,199
167,-1,player,0.8655231595039368,665,179,692,246
167,-1,player,0.858632504940033,111,250,152,334
168,-1,player,0.9276624917984009,284,371,346,469
168,-1,player,0.9256244897842407,974,217,1032,297
168,-1,player,0.9245246648788452,499,304,547,390
168,-1,player,0.9196650385856628,100,248,146,333
168,-1,player,0.9196138381958008,1149,272,1195,353
168,-1,player,0.9189984798431396,310,243,366,321
168,-1,player,0.9125543832778931,868,327,938,426
168,-1,player,0.9098230600357056,1056,230,1095,315
168,-1,player,0.901557445526123,683,242,716,305
168,-1,player,0.8914781808853149,39,139,79,198
168,-1,player,0.8907771706581116,424,248,458,322
168,-1,player,0.8761500120162964,663,179,689,245
168,-1,player,0.8670822381973267,661,280,692,369
169,-1,player,0.9391221404075623,279,371,341,468
169,-1,player,0.9269934892654419,1152,272,1193,353
169,-1,player,0.9247990250587463,971,216,1026,297
169,-1,player,0.9239124059677124,499,304,541,391
169,-1,player,0.9068142771720886,41,139,73,198
169,-1,player,0.8996841311454773,653,278,695,368
169,-1,player,0.8981674313545227,309,244,360,321
169,-1,player,0.8961883783340454,655,178,689,244
169,-1,player,0.8959072232246399,893,327,934,430
169,-1,player,0.8798909783363342,420,245,451,323
169,-1,player,0.8782030940055847,92,247,142,333
169,-1,player,0.8771999478340149,1057,230,1090,314
169,-1,player,0.8412090539932251,672,242,706,298
170,-1,player,0.9270232319831848,274,371,341,469
170,-1,player,0.9210039377212524,647,176,686,244
170,-1,player,0.9203161597251892,1154,273,1191,352
170,-1,player,0.9172004461288452,31,138,68,199
170,-1,player,0.9124539494514465,970,215,1020,297
170,-1,player,0.8944945931434631,309,245,350,321
170,-1,player,0.8938524723052979,894,329,929,430
170,-1,player,0.8924413919448853,656,241,696,310
170,-1,player,0.8889936208724976,647,275,704,365
170,-1,player,0.8859285712242126,410,243,447,323
170,-1,player,0.8854900002479553,1058,230,1087,314
170,-1,player,0.8663405776023865,502,305,537,383
171,-1,referee,0.9189201593399048,84,245,135,329
171,-1,player,0.9168984889984131,1153,273,1191,352
171,-1,player,0.9102070331573486,641,176,685,242
171,-1,player,0.9094253778457642,272,373,337,469
171,-1,player,0.9092569351196289,970,212,1015,297
171,-1,player,0.9033923745155334,641,273,702,359
171,-1,player,0.9001578688621521,1049,229,1085,313
171,-1,player,0.8992547392845154,402,240,440,321
171,-1,player,0.8969019055366516,312,244,349,322
171,-1,player,0.8917920589447021,501,305,534,392
171,-1,player,0.8896096348762512,21,138,60,200
171,-1,player,0.8616660237312317,895,330,929,429
171,-1,player,0.850719153881073,650,241,686,309
172,-1,player,0.9117874503135681,394,239,437,318
172,-1,player,0.9113360643386841,1145,272,1191,353
172,-1,player,0.9106063842773438,11,138,53,201
172,-1,player,0.9091061353683472,273,373,335,470
172,-1,player,0.9059423804283142,892,329,939,430
172,-1,player,0.90385502576828,1041,228,1083,314
172,-1,referee,0.901462972164154,87,246,127,330
172,-1,player,0.8990057110786438,489,307,530,391
172,-1,player,0.8934885859489441,971,212,1010,296
172,-1,player,0.8931843638420105,640,270,709,357
172,-1,player,0.8824887275695801,637,176,682,246
172,-1,player,0.8476426601409912,311,244,346,322
172,-1,player,0.8189961314201355,639,242,681,311
173,-1,player,0.9283925890922546,884,327,945,426
173,-1,player,0.9269616603851318,1136,271,1190,352
173,-1,player,0.9227898120880127,388,237,435,314
173,-1,player,0.9203743934631348,481,304,526,390
173,-1,player,0.9148423075675964,277,374,328,471
173,-1,player,0.9121850728988647,5,138,47,202
173,-1,player,0.911867082118988,1035,227,1080,315
173,-1,player,0.8988776206970215,303,242,345,322
173,-1,player,0.8951644897460938,662,271,709,356
173,-1,player,0.89131098985672,969,209,1004,296
173,-1,referee,0.8892313838005066,94,246,122,331
173,-1,player,0.8746248483657837,628,242,672,310
173,-1,player,0.8479587435722351,636,178,677,245
174,-1,player,0.9317203164100647,1128,270,1190,352
174,-1,player,0.9228340983390808,295,242,341,320
174,-1,player,0.9201427102088928,384,237,431,311
174,-1,player,0.9178056716918945,473,301,524,389
174,-1,player,0.9154778718948364,1033,227,1077,314
174,-1,player,0.9115559458732605,880,325,948,424
174,-1,player,0.9047866463661194,282,373,326,471
174,-1,player,0.8981114625930786,0,140,39,202
174,-1,player,0.896891176700592,616,241,666,310
174,-1,player,0.8901836276054382,665,271,706,360
174,-1,player,0.8899437785148621,637,178,675,243
174,-1,player,0.8870231509208679,964,209,999,295
175,-1,player,0.9379137754440308,1127,269,1187,352
175,-1,player,0.925669252872467,272,370,323,471
175,-1,player,0.9234983921051025,288,240,338,318
175,-1,player,0.9209514856338501,467,300,525,385
175,-1,player,0.9172245264053345,1032,228,1072,314
175,-1,player,0.905136227607727,606,240,653,311
175,-1,player,0.9025177955627441,383,238,427,311
175,-1,player,0.9005975723266602,960,209,993,295
175,-1,player,0.8942475318908691,79,245,119,331
175,-1,player,0.8888575434684753,641,178,673,242
175,-1,player,0.8845413327217102,879,324,957,421
175,-1,player,0.8750045299530029,1,140,29,202
175,-1,player,0.8700966835021973,668,271,701,360
176,-1,player,0.9260463118553162,1129,269,1185,352
176,-1,player,0.9252428412437439,282,242,339,319
176,-1,player,0.9251807928085327,266,369,319,472
176,-1,player,0.9211776852607727,464,301,520,384
176,-1,player,0.9178189039230347,68,243,116,330
176,-1,player,0.9120081663131714,593,239,650,309
176,-1,player,0.9106162786483765,912,324,957,425
176,-1,player,0.9023151993751526,1033,229,1071,313
176,-1,player,0.9009965658187866,663,270,698,362
176,-1,player,0.8973283171653748,954,210,987,295
176,-1,player,0.891097366809845,0,140,23,203
176,-1,player,0.8876380324363708,382,238,426,312
176,-1,player,0.8797237277030945,636,177,669,241
177,-1,player,0.9212864637374878,259,368,318,468
177,-1,player,0.9149107336997986,462,302,514,385
177,-1,player,0.9142323136329651,282,242,336,320
177,-1,player,0.911648154258728,1030,229,1066,314
177,-1,player,0.9087584018707275,949,212,981,295
177,-1,player,0.9067604541778564,1135,267,1184,351
177,-1,player,0.906140923500061,627,176,663,240
177,-1,player,0.9044693112373352,889,326,951,426
177,-1,player,0.9030506610870361,662,268,699,362
177,-1,player,0.8897956609725952,588,237,634,310
177,-1,player,0.8712091445922852,0,139,16,196
177,-1,player,0.8702893853187561,384,235,414,311
177,-1,player,0.8287304639816284,60,241,118,327
178,-1,player,0.9253681898117065,659,266,704,361
178,-1,player,0.9227317571640015,254,367,318,467
178,-1,player,0.918828547000885,941,215,978,296
178,-1,player,0.9070544242858887,1021,228,1063,313
178,-1,player,0.9055806994438171,619,174,662,243
178,-1,player,0.9019643068313599,281,243,327,321
178,-1,player,0.9011878371238708,379,232,408,313
178,-1,player,0.8966548442840576,899,326,958,427
178,-1,player,0.8938050270080566,1140,265,1182,353
178,-1,player,0.8680640459060669,0,138,11,191
178,-1,player,0.8451488018035889,587,237,623,310
178,-1,player,0.8405932784080505,467,301,512,385
178,-1,referee,0.8302772045135498,56,240,116,323
179,-1,player,0.9309722185134888,1013,227,1057,312
179,-1,player,0.9257096648216248,652,264,703,353
179,-1,player,0.9225566387176514,253,369,316,468
179,-1,player,0.9143323302268982,931,216,978,295
179,-1,referee,0.9128288626670837,53,240,109,324
179,-1,player,0.9119617342948914,613,175,663,242
179,-1,player,0.9032806158065796,912,325,961,425
179,-1,player,0.9004321694374084,373,230,404,313
179,-1,player,0.8934727907180786,471,300,509,386
179,-1,player,0.891094982624054,279,243,323,321
179,-1,player,0.890724778175354,1133,264,1180,353
179,-1,ball,0.8809598684310913,616,304,630,317
179,-1,player,0.8444644808769226,586,237,615,310
180,-1,player,0.9282037615776062,1009,227,1053,312
180,-1,player,0.9236017465591431,651,263,707,351
180,-1,player,0.9234378337860107,611,175,661,243
180,-1,player,0.9194777607917786,907,323,960,426
180,-1,player,0.9188365340232849,920,218,975,294
180,-1,player,0.9074574112892151,366,229,402,307
180,-1,player,0.9010711312294006,258,370,310,469
180,-1,player,0.9008350968360901,465,297,505,387
180,-1,referee,0.8981606960296631,55,241,100,325
180,-1,player,0.8964059352874756,1127,264,1172,351
180,-1,player,0.8656312227249146,582,240,609,308
180,-1,player,0.857352614402771,283,242,323,320
181,-1,player,0.9309449195861816,903,321,962,424
181,-1,player,0.9306067228317261,910,217,969,295
181,-1,player,0.9290398359298706,649,263,708,350
181,-1,player,0.9183406233787537,362,227,400,303
181,-1,player,0.9132500290870667,458,294,502,386
181,-1,player,0.9120864868164062,1006,228,1048,311
181,-1,player,0.9120531678199768,611,177,655,245
181,-1,player,0.9088779091835022,1123,265,1173,351
181,-1,player,0.9066734313964844,280,241,318,322
181,-1,player,0.8998396992683411,259,370,307,470
181,-1,player,0.8779411315917969,565,241,610,313
181,-1,referee,0.803816020488739,59,241,98,325
182,-1,player,0.9315929412841797,451,293,498,382
182,-1,player,0.9284349083900452,900,319,965,416
182,-1,player,0.9210126399993896,1124,265,1173,351
182,-1,player,0.9186846613883972,655,264,706,352
182,-1,player,0.9117624759674072,902,219,961,294
182,-1,player,0.9016509652137756,359,226,394,299
182,-1,player,0.8973731994628906,266,371,305,469
182,-1,player,0.8972341418266296,272,239,314,320
182,-1,player,0.8929497003555298,1007,229,1043,311
182,-1,player,0.8912047147750854,613,177,647,246
182,-1,player,0.8842109441757202,557,243,609,312
183,-1,player,0.928519606590271,446,291,495,379
183,-1,player,0.9259228110313416,264,239,310,319
183,-1,player,0.9175267815589905,903,319,970,418
183,-1,player,0.9169908165931702,1127,266,1170,351
183,-1,player,0.9143614768981934,255,369,304,470
183,-1,player,0.8966774940490723,667,264,701,353
183,-1,player,0.8895320892333984,356,226,390,301
183,-1,player,0.8856094479560852,615,178,644,245
183,-1,player,0.8752761483192444,551,244,603,313
183,-1,player,0.8719519972801208,1008,231,1038,311
183,-1,player,0.8499369025230408,900,222,951,292
184,-1,player,0.9255242943763733,256,240,307,320
184,-1,player,0.9218659996986389,40,238,88,325
184,-1,player,0.9128315448760986,907,319,966,421
184,-1,player,0.9086252450942993,543,244,599,314
184,-1,player,0.9078212380409241,246,368,300,470
184,-1,player,0.9067108631134033,443,291,490,376
184,-1,player,0.901048481464386,898,220,953,293
184,-1,player,0.9004514813423157,1130,268,1165,352
184,-1,player,0.8960838913917542,611,177,642,245
184,-1,player,0.8957147002220154,997,230,1034,311
184,-1,player,0.8818159103393555,356,227,385,303
184,-1,player,0.870894193649292,665,265,697,354
185,-1,player,0.926178514957428,237,368,298,469
185,-1,player,0.9211208820343018,31,237,84,318
185,-1,player,0.9183756113052368,250,241,306,321
185,-1,player,0.9159131646156311,984,230,1030,311
185,-1,player,0.911950409412384,916,320,961,421
185,-1,player,0.9109097719192505,438,292,483,379
185,-1,player,0.9025640487670898,600,175,637,243
185,-1,player,0.8978557586669922,899,220,948,293
185,-1,player,0.8972649574279785,659,263,703,355
185,-1,player,0.8932476043701172,534,244,586,315
185,-1,player,0.8926239013671875,1117,268,1161,351
185,-1,player,0.8779782652854919,351,227,378,303
186,-1,player,0.9302501678466797,229,368,295,469
186,-1,player,0.9257164001464844,1103,268,1156,353
186,-1,player,0.9221428632736206,972,230,1023,311
186,-1,player,0.9176019430160522,436,294,474,379
186,-1,player,0.9129387736320496,590,175,631,244
186,-1,player,0.9045717120170593,648,261,696,353
186,-1,player,0.9031115174293518,522,244,564,316
186,-1,player,0.8969127535820007,339,225,371,303
186,-1,player,0.8958165645599365,254,243,299,322
186,-1,player,0.8918551206588745,924,319,959,421
186,-1,player,0.8906142115592957,895,221,942,295
186,-1,player,0.8370816707611084,24,236,79,318
186,-1,ball,0.8001071214675903,708,311,725,323
187,-1,player,0.9383512735366821,964,230,1017,309
187,-1,player,0.9310114979743958,635,261,691,347
187,-1,player,0.9211280345916748,1092,268,1152,352
187,-1,player,0.9136930108070374,224,369,291,470
187,-1,player,0.9094908833503723,911,318,961,422
